"add","shift","delete"
13,106,14
20,82,14
11,105,23
17,99,18
20,98,15
19,101,16
22,95,14
18,102,14
16,104,19
18,100,22
18,98,19
18,99,18
16,88,19
23,104,14
18,93,21
17,94,19
11,100,13
16,99,12
21,103,13
18,104,23
15,108,22
18,96,21
13,94,18
13,100,12
13,103,15
9,101,15
14,86,18
22,97,10
24,94,14
15,99,13
21,95,12
17,105,27
22,97,18
29,98,17
17,109,27
18,106,26
13,89,20
19,103,20
12,113,13
12,106,13
20,97,21
11,97,18
25,87,13
9,108,13
15,93,14
18,107,14
17,80,19
19,101,12
19,86,21
22,104,18
17,104,24
12,105,15
25,95,19
21,117,17
25,88,26
19,104,24
19,107,19
17,99,21
20,91,23
18,97,19
12,93,11
22,97,12
25,106,14
16,102,22
17,93,18
18,104,19
20,91,23
21,119,17
19,95,22
12,119,18
23,96,14
22,101,16
27,115,13
18,104,33
16,103,21
23,98,12
21,101,26
26,100,19
24,108,20
16,92,25
20,91,18
20,95,20
24,110,30
20,85,24
16,109,17
22,85,20
20,94,16
18,91,19
17,95,28
25,108,18
18,100,19
28,98,17
29,98,21
32,103,19
16,112,26
25,98,23
17,106,26
19,99,29
18,97,16
24,89,29
23,112,13
23,102,19
19,88,28
17,112,15
18,91,19
19,98,27
12,89,20
15,102,19
12,93,15
25,106,12
23,103,17
14,113,19
14,101,20
27,92,18
18,104,17
21,100,16
24,88,20
19,102,25
12,88,24
13,87,24
21,94,23
17,102,15
20,92,14
24,109,16
25,106,17
24,96,16
16,109,22
17,95,20
19,103,23
22,94,22
16,97,19
14,102,22
17,96,14
17,93,18
18,86,21
17,94,11
16,106,21
13,97,21
14,103,7
23,89,18
13,109,23
17,92,21
15,103,14
14,108,23
22,94,12
23,97,11
13,98,17
26,98,18
27,91,21
14,116,17
24,102,24
18,86,23
21,110,19
20,99,20
27,103,19
19,106,28
15,106,26
12,97,23
16,101,19
12,98,8
10,109,11
11,104,20
16,98,9
13,104,10
14,103,7
18,98,16
21,99,21
14,98,19
17,94,16
19,104,11
19,104,17
27,109,17
20,115,19
16,108,13
19,92,24
14,101,16
23,96,19
22,88,12
17,100,24
20,95,15
19,113,16
19,105,19
21,97,22
21,110,22
26,79,23
21,95,26
21,98,24
25,101,24
28,95,25
24,95,22
25,110,22
22,115,23
23,104,25
24,97,25
21,99,21
22,107,15
27,109,22
23,89,20
22,94,20
32,96,29
25,94,35
20,92,27
21,93,25
25,103,24
22,100,24
25,96,25
23,87,34
16,100,19
18,104,14
22,102,17
21,106,20
19,110,15
18,106,27
12,108,14
16,97,9
29,96,22
16,110,17
21,109,30
20,113,22
20,99,25
20,97,20
19,98,19
17,97,20
21,102,20
22,92,22
19,95,17
15,103,17
19,105,14
31,104,18
26,110,29
14,103,20
17,100,27
29,104,14
13,110,24
17,102,16
15,100,22
16,92,21
13,114,12
18,107,13
15,113,20
14,83,14
20,106,12
21,94,23
14,94,18
8,113,13
21,83,17
22,93,19
23,100,19
21,94,27
20,96,18
16,97,22
12,89,17
15,97,13
23,96,13
22,105,16
20,97,17
19,102,20
20,109,11
21,100,25
25,91,26
15,109,21
16,97,23
16,94,21
8,115,12
18,105,19
16,93,20
12,96,12
15,93,14
18,89,14
21,94,17
22,93,19
13,94,15
15,90,20
17,94,12
27,107,14
17,103,18
25,99,11
18,100,29
19,103,22
20,105,17
21,101,14
20,101,22
20,100,16
23,104,21
22,99,23
16,111,23
8,110,15
17,92,20
25,90,25
32,95,20
22,100,20
8,101,17
20,102,14
18,100,20
29,93,24
21,100,33
16,88,19
17,89,20
25,105,21
16,90,22
15,112,21
22,95,12
17,114,23
12,115,12
27,99,14
14,104,16
23,84,20
15,92,29
17,86,21
16,105,15
18,90,16
14,96,14
18,89,20
19,101,15
12,88,24
18,100,14
20,87,12
15,106,14
20,91,20
20,104,12
19,119,17
22,103,15
18,95,22
14,89,21
17,99,17
16,99,25
23,85,8
15,100,19
17,94,21
15,103,16
14,95,24
15,108,14
18,93,21
20,97,17
15,92,17
17,97,17
14,109,16
9,104,14
17,94,13
21,103,9
17,107,21
18,108,14
16,87,15
18,108,10
13,101,22
17,102,13
27,103,16
25,93,21
28,98,17
23,106,25
21,98,15
19,108,25
31,88,28
22,102,19
21,105,25
21,103,33
24,87,24
20,110,25
22,99,19
25,100,23
16,92,18
27,91,21
23,107,22
17,109,18
33,88,27
20,100,17
15,111,24
18,96,22
23,93,20
16,116,21
12,103,18
13,94,19
16,109,19
14,98,13
9,119,17
14,95,14
25,94,15
16,110,22
15,112,16
14,98,18
12,77,12
15,92,14
17,101,16
20,105,16
16,106,19
15,105,17
19,90,14
19,100,14
20,97,19
14,92,16
16,102,14
22,85,19
17,96,21
20,91,17
18,101,17
32,102,23
17,106,19
22,99,21
15,102,18
21,109,22
18,107,19
25,117,20
26,109,17
21,94,34
17,98,22
14,99,15
25,111,17
26,91,30
22,96,16
13,113,14
20,98,20
16,108,22
25,91,22
21,108,18
19,96,20
18,95,19
26,93,19
13,97,30
14,105,16
25,96,15
14,100,19
20,104,9
19,103,19
22,101,19
21,113,26
18,97,23
19,92,22
33,100,21
23,98,18
18,105,27
21,101,21
20,94,21
19,106,23
23,94,20
14,97,21
16,110,12
18,99,23
15,99,11
15,101,16
13,99,14
14,90,18
12,99,15
18,89,17
18,95,19
17,93,15
21,105,18
16,96,21
19,102,13
12,99,19
16,95,24
21,111,16
17,101,24
14,104,9
13,88,20
12,112,18
8,104,11
25,93,9
26,105,16
17,110,23
17,91,13
11,98,15
18,94,11
24,99,15
15,94,19
13,107,19
13,98,19
19,93,15
12,86,21
11,95,16
19,95,15
20,95,12
18,93,11
18,107,17
11,109,21
20,89,20
14,95,13
12,89,19
14,97,12
15,92,12
14,104,16
15,92,17
18,105,13
9,99,11
13,107,16
20,100,16
13,97,20
20,111,15
14,82,24
18,92,12
25,100,12
19,98,16
14,99,23
18,97,17
18,95,16
19,96,15
25,99,19
16,99,16
20,98,30
17,95,17
15,90,21
16,104,19
23,98,15
13,107,17
18,95,13
12,96,21
15,104,13
11,102,17
20,97,19
20,102,18
21,80,11
16,79,21
15,109,13
21,92,22
12,106,13
13,95,19
16,88,15
21,97,13
23,87,16
23,108,13
19,97,19
20,114,24
26,110,16
16,105,22
10,106,24
19,107,15
17,82,22
12,102,17
13,100,19
8,102,21
16,99,11
20,108,5
18,101,14
31,94,14
21,104,20
15,99,10
27,100,24
24,87,32
26,90,24
20,95,31
26,91,22
20,94,22
22,85,25
19,96,24
24,86,21
16,106,20
14,99,19
14,95,15
16,102,21
21,87,20
21,94,16
17,99,17
19,95,13
26,94,17
24,107,21
21,99,27
16,84,25
20,102,21
20,89,14
21,93,14
18,116,14
20,96,22
20,106,19
19,105,21
20,102,16
24,83,27
24,90,23
20,110,18
25,108,14
35,103,17
19,96,28
28,98,25
23,106,25
21,99,25
14,98,23
21,102,29
27,99,17
25,106,20
14,95,35
35,99,15
16,99,29
21,96,24
17,97,23
21,96,24
14,95,19
21,98,14
19,78,19
17,104,24
16,108,18
19,104,11
19,97,24
13,99,16
18,100,12
18,97,19
20,95,17
28,95,16
21,106,21
14,92,27
11,91,18
19,99,15
16,100,15
19,97,16
13,105,18
23,106,10
10,101,13
23,95,19
17,92,21
13,107,21
15,97,16
14,100,16
16,88,19
26,97,11
14,107,15
11,116,17
12,103,9
20,88,21
19,92,22
20,80,20
16,103,22
19,105,16
26,103,22
20,103,23
18,103,18
10,109,17
14,88,16
18,96,18
22,99,15
16,104,11
18,107,18
19,102,18
22,94,13
28,102,20
12,99,27
18,100,19
25,90,16
12,103,23
14,106,17
28,104,18
19,103,17
22,103,22
14,106,22
21,97,19
26,99,25
18,111,19
14,96,25
20,103,20
21,90,20
18,103,17
13,100,17
18,88,22
22,86,12
8,90,21
15,91,17
17,92,16
10,105,14
5,91,17
12,99,6
16,87,15
19,102,15
21,103,12
15,97,21
14,101,15
17,107,10
14,101,17
16,91,20
17,97,14
20,87,17
9,95,16
17,95,15
11,98,10
14,104,10
26,88,15
14,95,18
17,112,20
22,90,16
17,108,25
14,93,11
13,105,15
17,98,12
17,104,18
17,85,15
19,101,10
20,93,25
12,98,20
8,111,16
23,87,18
12,93,15
16,92,14
21,108,12
17,107,15
13,100,18
17,106,16
16,100,19
7,99,14
18,97,14
16,101,11
18,91,18
17,114,10
26,97,14
19,102,30
16,110,15
14,94,18
18,100,17
13,101,16
20,83,22
18,95,17
14,104,15
12,104,12
11,107,12
15,89,20
23,90,14
17,96,15
18,102,17
17,101,19
19,91,23
20,87,15
15,96,17
18,111,13
21,90,20
21,102,19
13,113,19
25,93,22
22,102,21
18,96,22
24,97,18
14,106,20
15,114,18
22,104,19
18,106,20
21,111,17
15,106,17
10,100,20
17,103,15
16,101,23
20,110,13
14,95,13
20,106,24
21,85,12
22,82,16
15,102,13
15,104,18
17,113,17
25,114,12
29,89,24
22,107,22
21,106,27
19,99,24
28,91,18
23,105,22
13,115,29
12,106,16
12,112,18
18,109,16
17,85,22
16,99,22
12,95,16
11,91,12
10,90,13
22,92,12
23,84,15
22,85,12
19,95,20
17,100,19
21,106,20
14,106,18
16,101,17
13,104,14
23,84,14
23,99,14
18,91,23
22,92,18
14,100,20
24,89,18
14,104,25
19,79,14
17,100,16
21,97,21
23,96,19
19,103,30
18,118,15
18,92,20
18,107,18
24,103,18
16,105,27
25,103,18
15,105,28
16,97,17
14,103,13
15,99,13
13,91,16
18,106,15
18,92,18
14,88,16
18,91,16
17,98,11
18,107,21
19,95,11
15,94,24
11,104,27
17,106,11
23,101,15
15,94,17
18,101,18
17,101,20
22,104,17
18,105,20
21,103,14
26,106,16
19,91,19
27,98,21
27,94,20
18,103,28
14,101,20
23,107,23
14,98,20
20,103,17
12,99,15
21,90,24
21,97,17
15,99,24
20,104,17
18,92,14
18,100,18
15,103,17
21,100,15
18,94,26
14,100,23
16,111,18
15,103,13
19,92,16
17,98,18
16,95,13
19,96,19
24,107,14
17,88,20
25,100,18
20,93,20
19,94,28
22,95,22
28,99,17
20,101,21
18,96,22
19,92,24
20,88,21
20,93,19
25,90,19
20,106,13
16,105,22
21,93,20
22,92,16
20,90,17
22,88,19
26,93,22
20,91,30
13,104,20
28,102,17
19,102,20
14,94,18
16,95,21
23,88,25
16,109,17
15,95,23
18,107,14
19,103,22
17,96,23
14,92,14
27,82,15
16,104,16
23,86,14
26,94,27
24,84,20
24,96,24
20,105,23
21,102,18
17,114,23
17,110,16
28,105,24
15,107,24
17,112,17
22,105,16
28,91,17
22,94,19
34,90,26
15,100,25
19,94,31
25,102,16
22,90,19
17,113,24
24,106,14
23,98,26
19,114,30
29,98,28
26,87,24
22,105,22
30,95,22
21,94,30
21,108,19
14,101,24
21,103,17
19,98,26
20,85,17
16,92,20
26,101,20
18,103,18
18,93,17
22,97,17
24,111,24
16,101,23
21,105,26
9,110,18
20,92,17
21,101,16
26,101,17
14,114,18
15,87,23
16,96,17
15,98,16
18,88,14
19,100,20
17,99,15
21,93,19
11,83,29
18,108,14
16,102,18
15,104,9
14,93,19
22,96,12
13,97,17
18,104,19
22,111,13
15,97,22
23,98,13
20,102,15
21,109,18
26,109,15
17,104,22
25,97,15
17,102,28
25,93,17
17,98,28
26,86,27
21,105,12
21,82,28
9,108,32
21,98,17
12,98,16
20,103,17
11,97,17
20,98,16
28,97,14
20,106,19
14,93,21
22,91,23
21,95,17
13,100,20
16,106,14
20,96,19
21,97,16
14,104,12
21,105,14
30,103,14
23,95,24
18,99,25
20,113,15
20,98,27
18,101,16
24,98,21
16,104,21
21,86,23
24,94,22
20,113,23
16,99,24
19,101,22
14,112,22
29,95,19
12,109,16
23,84,17
19,98,17
17,87,20
15,109,24
22,113,18
23,89,26
27,99,24
21,86,15
23,103,24
17,106,18
13,105,22
22,83,18
19,97,17
28,101,14
20,98,30
17,97,26
20,94,17
28,100,19
20,93,23
20,101,21
20,99,19
24,96,31
20,108,19
17,97,23
16,98,14
17,82,16
22,98,18
19,92,19
25,102,19
10,105,24
14,102,15
19,98,18
20,100,20
14,93,23
12,112,11
25,104,18
18,103,13
13,106,22
18,106,11
15,98,19
19,105,19
25,93,17
22,93,18
19,92,21
13,104,23
18,105,17
19,98,25
11,89,21
17,103,17
14,95,14
21,109,8
27,101,12
10,110,14
16,100,23
23,108,18
22,105,22
27,91,12
18,102,21
15,105,26
20,94,15
22,92,22
14,101,18
12,110,15
11,101,14
14,100,17
17,90,19
14,92,16
20,109,18
17,94,21
10,101,12
19,105,16
23,99,16
11,104,13
15,101,21
20,90,17
12,94,18
17,90,17
4,95,8
19,104,14
20,98,17
12,104,22
15,101,9
19,96,15
15,84,17
15,106,16
17,111,16
12,99,18
18,97,10
17,114,9
19,114,18
16,100,15
15,96,13
15,88,23
18,93,17
17,81,21
29,101,18
21,102,15
21,96,26
20,99,19
16,110,23
17,110,16
23,100,21
23,108,16
12,104,18
23,92,19
21,92,22
18,92,22
21,99,21
12,87,28
14,93,15
10,97,14
20,95,13
14,106,11
17,101,17
11,97,16
16,95,13
19,99,15
22,90,17
15,102,14
21,94,15
19,102,29
15,98,17
16,92,19
18,95,23
11,93,13
14,102,14
10,99,17
17,90,7
10,97,15
16,105,11
14,111,16
22,89,15
18,105,11
23,103,13
17,117,20
27,101,23
31,93,22
17,101,26
23,97,17
25,99,23
18,110,20
16,96,24
11,88,22
18,90,22
21,91,16
19,98,24
15,83,21
19,114,15
12,100,15
17,107,13
15,99,11
18,106,9
27,100,17
18,109,19
25,98,22
13,121,19
13,113,19
24,102,17
20,103,13
15,96,18
28,89,21
25,91,32
16,96,21
17,92,27
14,90,16
14,112,13
14,99,16
19,107,7
20,112,23
30,88,19
16,88,26
17,90,21
30,91,18
20,112,20
22,107,21
22,104,20
20,86,19
26,84,20
26,90,26
26,97,21
21,112,26
30,99,21
24,95,27
34,87,30
26,101,20
22,89,35
24,105,22
36,92,28
21,101,27
25,103,24
21,106,26
17,101,27
22,101,18
27,90,34
14,107,21
20,101,15
20,110,19
20,107,26
17,109,22
26,86,19
23,105,17
20,91,26
25,97,18
22,101,17
21,105,23
18,97,37
20,107,23
22,94,21
23,93,20
23,90,20
14,94,21
22,103,17
16,92,20
18,89,18
14,97,13
16,100,20
22,105,15
15,101,21
19,106,10
22,91,20
26,94,21
23,112,15
25,89,26
26,84,28
23,96,26
23,88,25
23,105,18
20,95,24
19,96,23
21,100,23
17,105,22
20,104,19
15,108,16
19,107,16
26,90,17
21,108,18
25,105,24
20,98,19
13,90,23
19,105,21
20,103,18
16,113,17
27,97,23
16,99,16
27,102,21
19,103,16
24,93,23
17,111,27
25,111,19
23,99,23
18,104,26
20,93,16
26,101,23
18,102,24
21,103,16
22,109,22
27,104,24
20,113,29
22,112,23
24,91,19
25,95,17
19,114,18
33,100,28
26,96,30
18,87,21
22,94,25
17,102,25
24,91,19
22,105,22
15,92,24
23,86,25
23,110,13
25,84,21
33,93,21
23,91,24
27,86,24
27,85,26
17,104,26
22,99,25
18,101,21
19,101,22
21,93,21
25,98,17
19,104,20
23,98,24
24,104,22
18,103,21
24,96,25
17,100,23
30,99,22
17,87,31
25,100,11
17,107,20
10,99,23
25,92,15
22,114,21
12,106,20
24,97,19
19,101,28
14,99,21
16,94,17
19,88,14
11,106,21
17,107,11
13,104,14
14,103,17
13,95,16
15,99,17
19,95,15
13,99,17
21,95,12
21,100,15
16,95,20
25,109,12
20,105,18
14,97,19
16,96,23
21,93,16
26,82,27
11,98,23
31,85,18
19,106,26
25,96,18
19,98,15
12,103,25
15,87,22
16,90,19
18,104,16
11,94,16
10,92,16
13,96,16
14,94,19
9,89,7
17,88,7
14,110,14
18,83,13
14,96,13
11,104,16
23,105,12
18,95,11
22,83,15
23,96,21
19,97,25
12,101,21
19,98,13
25,94,20
17,98,21
14,108,21
21,97,14
13,99,15
19,99,15
13,99,19
15,97,19
11,100,18
15,97,15
10,85,18
18,98,11
26,95,14
15,110,13
24,90,27
20,110,10
24,110,19
25,83,18
9,104,18
28,105,24
24,98,18
23,104,25
18,85,25
13,90,26
15,105,15
20,94,12
20,100,23
18,102,17
27,107,25
19,111,16
18,95,21
28,104,16
23,92,28
14,102,20
20,103,20
15,117,19
13,101,24
22,88,21
24,92,18
13,102,19
15,105,16
17,87,14
18,93,18
15,101,18
22,86,15
24,99,16
20,98,23
18,92,19
27,92,16
16,101,20
14,103,15
15,95,23
20,96,16
23,109,17
21,85,16
21,95,17
19,113,19
18,92,12
10,92,29
18,96,26
14,85,24
13,102,17
29,89,11
16,88,16
10,93,19
15,85,12
24,104,15
16,97,16
8,94,18
13,104,17
20,102,19
14,98,27
9,90,9
19,101,11
10,102,14
13,94,5
14,81,16
24,96,18
17,111,13
23,96,23
13,94,17
20,94,20
23,93,15
19,86,20
17,106,12
17,102,21
21,100,20
13,99,22
19,95,17
21,88,29
14,93,14
11,115,14
12,104,18
12,93,12
12,98,13
15,97,8
12,102,12
23,91,16
17,103,17
17,93,18
15,88,23
15,104,12
12,91,11
28,92,15
19,82,23
11,105,23
16,106,14
14,97,5
20,100,16
17,87,21
19,97,14
12,99,22
17,89,17
10,96,15
14,99,8
22,105,13
16,88,22
18,92,19
13,111,18
11,94,12
15,92,19
16,91,14
14,94,14
21,99,16
15,98,18
18,93,8
22,92,17
18,95,18
10,110,18
15,92,20
14,82,15
13,94,16
23,104,12
16,106,20
35,88,12
18,94,22
27,100,29
14,108,18
20,96,18
18,89,18
20,104,16
18,102,17
24,118,22
24,98,21
16,99,22
27,102,21
30,99,24
22,107,17
18,90,40
35,113,21
21,107,23
21,107,24
30,94,23
31,102,23
23,108,30
21,112,18
25,95,28
24,115,18
20,92,31
26,90,23
29,91,23
25,117,21
22,98,28
22,109,25
23,102,30
25,91,25
18,109,24
25,93,22
26,88,20
22,104,24
21,85,25
21,92,24
21,105,16
13,100,22
23,112,22
24,105,16
25,93,28
20,102,19
22,112,20
20,104,23
19,96,26
18,101,22
19,111,21
17,95,21
20,100,18
29,90,13
22,101,21
23,107,23
23,97,24
10,104,24
16,103,13
17,105,21
15,95,15
20,92,18
11,100,17
16,99,18
16,104,13
17,106,17
20,100,22
18,102,17
8,115,15
29,102,13
18,98,24
13,100,25
22,91,10
15,95,20
21,98,14
22,89,20
20,100,14
28,101,22
14,99,26
21,104,16
14,105,14
16,105,16
12,107,16
20,100,11
11,99,24
27,98,18
25,100,19
10,108,26
30,101,13
19,103,22
19,96,25
19,101,17
10,94,15
23,95,21
15,93,21
18,104,16
19,107,18
16,98,18
20,105,18
18,94,12
20,113,16
18,82,24
29,103,21
17,103,16
21,101,15
26,96,31
23,96,17
22,93,22
24,102,25
21,113,21
20,105,24
34,103,26
33,107,23
23,105,26
30,85,28
27,103,25
25,75,26
28,95,27
24,107,29
17,109,21
24,100,25
15,111,23
19,120,22
26,103,19
21,102,24
17,95,32
22,108,11
25,94,18
21,106,21
24,96,33
18,105,22
22,106,16
17,106,20
18,110,22
20,99,22
18,99,17
23,99,26
21,103,18
18,98,21
12,95,21
13,107,16
18,97,13
19,111,16
11,107,19
23,89,17
16,106,22
12,111,15
12,96,11
15,106,14
27,83,24
13,108,19
18,103,14
16,109,10
21,98,18
14,103,17
17,100,13
23,105,14
22,112,23
21,113,25
14,107,20
15,99,19
17,101,20
19,97,17
15,103,12
27,108,12
18,96,20
23,96,22
20,87,21
8,110,19
15,101,16
7,109,14
16,100,12
15,94,11
21,86,13
25,100,17
18,105,19
19,101,19
23,103,24
17,102,26
19,89,23
13,101,19
22,101,17
21,109,19
18,104,19
19,97,20
14,94,15
28,92,15
12,109,16
20,99,17
20,102,16
17,108,27
19,105,21
13,93,15
13,98,21
17,102,14
25,103,16
20,95,19
15,95,20
23,101,14
25,98,19
14,111,24
20,87,15
25,100,19
16,93,22
19,110,13
29,96,18
28,98,25
14,97,22
17,99,26
24,101,24
20,103,25
23,107,21
22,97,19
17,115,17
21,101,25
17,104,20
11,95,30
22,100,16
17,99,13
13,92,15
25,97,17
17,95,26
15,91,17
32,93,15
12,112,14
18,99,21
23,96,11
22,99,25
16,97,20
17,93,23
19,96,17
18,109,21
27,114,18
24,91,18
23,91,26
18,97,19
17,98,20
17,102,21
23,102,19
28,98,25
19,97,26
17,98,20
25,95,20
14,98,29
21,92,15
13,94,17
13,107,11
22,99,16
15,92,10
18,101,20
14,105,24
22,94,26
19,93,11
18,96,17
22,101,21
13,108,15
15,98,25
16,101,12
12,100,17
16,114,20
20,87,24
21,78,17
14,97,20
23,96,12
14,107,10
20,103,21
12,104,10
17,99,14
13,102,17
16,100,12
21,104,16
17,93,22
19,103,16
25,95,19
13,94,26
25,107,14
18,102,18
22,102,24
13,104,14
18,99,13
17,90,18
19,109,19
23,103,21
20,98,32
15,103,19
15,95,15
23,96,13
24,90,18
25,91,18
20,95,19
18,100,23
18,85,20
18,102,18
16,94,17
18,92,17
21,107,14
23,117,26
15,113,15
21,102,19
26,105,25
31,106,12
16,110,33
21,100,28
17,110,16
18,99,20
23,104,21
18,102,18
17,100,24
19,101,22
21,104,21
18,96,23
19,92,19
20,101,17
21,94,22
16,100,23
23,91,15
15,85,22
19,93,18
20,113,17
24,107,16
17,108,18
11,98,15
20,87,23
21,92,17
14,101,17
22,102,21
22,96,18
19,107,19
18,97,22
20,108,20
19,98,14
22,85,20
22,91,29
18,91,16
18,104,16
9,109,19
12,115,13
17,97,17
20,107,19
17,104,18
18,96,21
12,99,15
9,91,13
13,101,13
13,98,15
17,98,10
19,98,14
16,93,13
14,94,16
26,92,10
10,100,19
21,86,16
31,92,22
29,97,21
20,90,27
30,88,22
15,102,24
17,104,17
21,111,19
17,96,19
17,92,25
19,88,19
20,100,17
19,94,19
27,106,22
15,119,23
25,100,18
12,104,30
11,101,17
14,91,15
18,102,13
20,90,11
18,91,19
18,107,18
15,91,23
18,87,18
24,89,20
19,103,17
13,104,15
19,91,16
18,101,15
20,95,14
20,88,15
17,101,24
14,112,19
19,99,17
19,113,21
17,108,21
17,101,17
17,95,16
25,101,15
20,93,22
24,93,21
22,98,28
16,101,21
24,100,26
10,99,14
21,89,14
10,98,16
14,101,11
23,102,19
19,104,16
17,92,24
27,94,16
18,100,21
18,104,12
19,97,21
18,107,19
14,106,19
28,93,20
18,110,27
13,104,18
26,87,21
18,96,18
23,108,9
20,111,21
16,97,18
15,98,20
14,105,24
16,106,13
18,100,19
20,108,20
16,110,17
21,97,19
22,104,18
15,108,17
14,99,20
17,104,16
