"add","shift","delete"
19,67,16
23,57,27
24,70,17
17,62,26
21,73,16
20,63,24
24,57,24
25,71,25
26,69,22
19,65,21
22,65,20
19,74,15
22,57,24
19,76,25
20,61,25
16,63,26
21,69,20
23,68,14
20,61,13
19,73,19
14,65,24
27,75,14
26,64,15
27,60,22
20,55,26
21,65,21
19,68,18
19,53,22
25,72,20
20,67,18
18,74,24
24,64,21
21,61,22
22,56,30
18,64,21
17,58,24
13,79,20
21,58,20
25,65,21
22,66,13
18,61,29
21,70,17
23,75,16
23,53,23
15,63,18
17,60,24
17,58,16
16,54,21
28,67,16
18,61,23
17,64,22
17,79,13
21,58,25
21,63,22
20,65,26
17,64,21
15,64,19
25,59,18
24,62,20
14,66,19
19,66,24
16,69,15
14,75,21
14,69,10
22,60,12
14,59,20
21,63,13
23,55,31
25,61,16
22,63,17
19,66,14
16,71,26
18,71,18
16,60,23
19,63,18
23,60,20
23,64,18
21,54,20
14,61,21
18,74,16
23,70,15
26,60,23
27,67,21
16,63,17
25,55,19
15,65,24
20,53,23
16,66,16
23,68,18
21,54,27
20,55,19
21,59,17
23,63,24
25,68,16
20,65,21
16,70,20
19,63,21
11,61,28
16,73,17
14,68,15
22,59,10
21,64,18
21,63,18
22,65,27
19,69,16
21,67,18
24,59,15
19,53,26
25,68,17
11,64,26
25,61,16
15,68,22
22,62,20
16,64,22
18,60,21
25,59,18
27,61,18
29,61,25
23,57,27
24,54,29
19,57,21
19,66,17
17,52,22
26,66,20
18,71,15
24,60,23
17,68,22
22,65,19
21,60,21
18,61,14
18,78,19
21,64,17
22,70,13
26,59,24
25,57,28
24,66,25
19,63,20
13,71,23
20,64,22
21,63,22
29,62,22
25,65,26
17,60,28
17,75,13
24,79,19
25,65,21
22,65,21
18,68,21
20,75,23
22,65,22
27,73,23
24,62,21
22,67,21
31,55,22
20,59,28
17,75,26
23,74,16
21,71,19
32,59,25
24,60,28
21,72,23
22,65,30
26,70,19
24,72,22
26,72,29
22,65,22
19,66,26
26,67,24
27,52,21
20,71,25
20,60,22
18,63,21
13,67,30
19,65,16
16,70,19
33,62,17
12,70,21
19,67,20
16,65,16
22,62,18
23,68,24
29,59,17
20,62,23
29,58,30
22,54,22
20,74,22
30,59,23
20,65,19
28,69,22
21,56,25
20,61,30
23,72,25
32,57,22
28,59,25
22,66,20
29,63,25
17,75,21
27,61,26
18,72,20
19,66,23
16,68,24
20,71,20
24,65,16
23,59,27
20,64,21
17,68,21
23,62,25
17,58,22
23,71,19
22,70,18
19,55,22
24,58,15
21,53,24
20,60,14
24,75,26
27,65,25
18,72,30
17,63,26
19,64,22
19,49,14
20,61,18
20,61,19
11,61,23
15,69,17
20,61,14
15,64,24
18,61,17
26,62,14
27,59,19
21,73,14
28,57,27
20,63,21
19,70,24
18,69,21
16,58,24
20,65,18
28,53,22
22,65,22
17,69,24
18,69,23
13,71,17
20,57,15
26,53,20
28,58,26
22,64,14
26,72,23
24,66,24
27,61,28
30,56,23
21,68,24
21,66,24
20,60,25
19,60,26
27,67,19
21,59,24
18,72,18
14,62,25
19,62,19
16,67,19
23,59,21
23,61,27
14,57,20
22,62,18
18,70,21
20,66,25
21,63,19
22,65,12
15,61,17
19,63,24
26,58,14
19,63,17
25,63,15
21,56,22
19,62,26
21,60,15
23,69,22
23,64,26
22,59,20
27,61,17
21,60,26
29,69,24
21,70,21
17,58,34
12,65,19
18,69,14
18,66,19
13,61,20
23,71,16
21,64,19
19,72,20
16,77,18
22,69,25
11,62,20
31,57,12
23,68,20
21,63,22
23,71,18
15,63,21
19,56,20
20,67,20
26,58,20
17,62,19
20,66,27
23,54,22
20,64,20
24,70,18
27,72,16
24,68,19
26,58,23
21,65,25
19,72,29
18,63,26
23,66,20
19,67,23
17,78,16
28,64,15
16,68,22
26,64,17
17,68,26
23,71,21
29,66,21
24,72,18
36,64,18
30,56,26
25,78,18
28,56,21
20,81,27
26,61,26
21,69,29
19,61,33
22,61,24
20,69,25
18,66,24
20,66,21
18,65,26
26,62,19
24,81,17
16,80,26
27,65,20
22,60,24
20,67,25
17,70,23
34,63,26
17,73,30
24,62,17
21,59,24
24,61,22
25,64,16
22,69,20
22,67,24
19,64,20
25,58,19
24,55,30
18,67,15
27,65,18
30,66,19
25,71,18
21,59,31
20,67,25
24,59,24
27,65,14
23,72,32
25,66,27
20,59,30
18,60,22
23,70,19
24,71,20
25,57,31
21,65,19
23,67,22
21,65,32
27,54,22
22,61,21
19,59,26
21,60,25
22,56,22
18,57,25
27,59,24
17,63,19
19,73,20
24,59,18
15,71,13
27,66,29
17,63,18
23,69,13
21,69,21
31,50,27
24,76,22
19,70,25
21,71,15
22,72,24
14,58,28
18,59,20
23,68,20
34,62,19
17,77,32
18,55,23
23,59,20
22,61,20
26,62,17
19,60,21
21,69,24
19,62,28
22,66,14
26,65,18
23,66,18
18,67,26
18,67,17
22,63,25
28,61,24
33,48,26
25,71,19
29,46,29
32,57,31
21,55,24
17,57,26
21,64,14
29,69,16
27,72,23
30,63,26
27,63,27
20,60,28
19,76,22
23,61,25
22,71,26
23,73,19
21,61,28
20,70,28
14,85,19
23,67,19
16,73,19
16,60,24
21,50,22
20,64,20
24,64,16
23,51,23
16,64,23
22,69,18
28,69,24
24,69,26
25,66,23
25,74,17
18,68,22
25,69,16
17,81,28
23,52,25
27,61,25
20,58,27
18,63,16
27,74,15
15,68,23
24,61,23
19,71,16
23,73,20
25,59,19
27,62,19
18,64,24
17,67,25
24,68,27
20,67,26
20,60,26
22,77,18
24,72,24
18,69,25
18,59,23
16,74,16
26,68,10
21,61,32
22,65,21
25,73,21
15,68,23
19,68,23
18,52,27
24,66,20
17,55,26
21,71,16
25,65,24
24,62,19
18,68,18
21,67,16
19,61,26
19,74,15
21,61,18
19,62,25
24,70,14
27,64,24
24,66,18
21,70,22
16,74,24
21,64,28
21,67,21
22,71,23
22,62,17
22,68,26
23,62,19
13,71,16
21,67,15
5,72,23
19,73,10
19,58,19
25,58,23
20,57,29
16,54,17
18,78,12
20,73,18
21,74,22
17,66,23
16,63,16
21,67,18
14,71,13
19,62,20
28,56,18
19,66,25
31,72,15
24,71,27
18,79,19
17,54,28
32,58,13
27,65,22
21,63,25
17,60,25
20,70,19
27,65,22
26,63,18
26,58,23
22,59,23
23,59,27
23,62,27
24,58,25
21,67,23
26,65,24
18,71,26
23,66,25
19,65,26
22,69,14
20,62,17
13,75,22
20,75,17
26,61,20
24,58,23
19,65,17
19,62,19
29,70,18
21,68,23
27,70,21
18,78,22
26,61,21
25,56,30
21,60,17
21,71,17
17,56,30
21,55,25
27,60,21
16,70,27
16,56,25
20,72,17
19,69,28
20,71,16
26,66,11
19,67,20
20,60,23
19,64,21
17,57,20
20,62,22
18,74,22
18,61,23
14,69,15
14,62,21
14,59,26
20,62,12
15,71,17
29,63,13
16,59,25
13,71,17
17,59,13
14,66,16
16,61,13
18,69,16
18,62,12
22,70,18
19,66,22
19,64,21
21,74,13
20,57,24
16,67,19
15,73,16
24,66,18
23,64,18
21,67,14
22,62,22
15,66,16
22,67,22
22,55,23
26,61,19
20,71,23
22,59,27
13,55,25
22,66,18
24,64,21
19,70,22
21,68,20
16,65,22
11,73,16
17,73,19
20,59,22
21,63,18
29,64,14
18,61,24
21,62,25
19,47,23
13,71,14
13,58,24
28,59,15
13,79,14
24,54,20
28,66,20
19,65,27
24,53,21
25,74,18
21,76,22
21,67,18
28,67,20
17,76,23
29,59,25
21,65,19
22,59,26
17,66,26
26,61,19
27,70,19
21,67,25
15,66,24
19,65,19
29,56,26
27,67,15
24,57,26
26,76,17
28,60,25
23,55,31
26,64,27
29,58,16
25,69,21
17,67,18
19,68,26
17,66,25
21,61,23
20,64,23
20,66,23
22,71,16
27,64,20
20,67,22
17,75,17
25,65,19
18,73,23
19,62,27
25,68,23
21,62,27
14,66,26
22,61,17
23,61,17
15,64,22
22,65,15
26,63,21
20,66,23
25,62,24
22,64,15
24,69,29
28,69,23
29,58,19
26,67,13
22,64,37
24,65,20
31,56,25
22,75,33
26,66,27
22,70,16
19,55,36
19,63,26
24,69,23
23,71,24
21,64,23
21,73,20
20,64,25
16,67,30
17,68,19
20,67,18
22,67,19
20,60,20
25,50,19
19,66,25
21,64,19
20,59,23
20,58,20
24,63,15
14,67,20
16,64,24
20,60,20
25,64,15
21,64,17
21,71,17
21,58,23
21,75,19
21,65,26
26,60,26
29,59,16
33,64,22
24,64,30
24,65,28
27,79,15
17,67,28
21,61,23
24,63,21
25,68,28
21,65,30
19,63,21
18,59,17
24,69,18
23,71,18
16,71,24
23,64,10
20,72,25
25,52,24
13,60,21
19,70,22
25,82,13
31,60,29
21,55,22
21,60,27
24,67,22
25,68,25
23,48,21
16,61,19
22,60,29
23,62,17
26,54,26
12,70,19
27,68,22
14,76,22
23,63,22
24,65,23
27,53,22
17,58,19
20,70,15
19,61,24
14,67,22
25,59,23
24,65,19
27,71,15
31,56,27
20,66,22
19,69,27
14,70,19
24,57,27
13,75,20
21,66,25
17,56,21
27,71,16
23,64,16
22,64,17
19,71,21
25,66,28
23,60,22
22,63,21
16,67,24
20,68,18
24,61,25
22,55,16
28,67,20
21,67,27
21,63,25
13,61,23
17,66,16
17,75,16
20,62,19
16,73,16
20,57,25
22,66,20
26,56,27
16,69,20
20,59,24
23,67,21
26,56,23
28,62,18
22,69,26
33,67,20
22,58,32
24,59,23
22,71,21
30,74,17
22,57,22
23,69,22
35,66,15
23,65,29
22,63,27
27,70,26
25,75,23
27,64,27
24,63,31
25,63,19
33,62,26
25,58,30
24,64,21
22,72,20
24,60,23
24,52,35
24,79,17
21,71,26
18,65,29
22,55,24
16,68,24
17,69,23
23,64,19
17,60,20
21,56,19
23,59,21
21,71,21
26,60,22
27,69,19
22,64,25
23,70,14
28,58,19
21,74,14
18,62,25
18,76,21
22,74,19
24,56,27
26,59,24
21,65,24
16,63,32
20,61,17
17,65,15
26,73,16
27,61,29
31,63,21
26,71,22
26,71,26
20,64,23
28,59,19
26,73,25
19,59,29
33,55,25
23,67,31
31,67,17
15,68,30
26,72,22
26,64,26
19,62,21
21,61,23
23,57,32
28,67,20
21,63,28
29,62,19
30,75,23
23,59,30
27,70,17
28,72,26
25,71,28
27,64,21
25,70,20
24,60,26
18,72,18
19,71,25
23,62,24
20,71,18
26,65,22
21,70,32
20,70,23
19,66,18
28,62,22
26,59,30
24,71,30
17,70,22
25,59,27
18,68,28
22,64,23
24,60,21
19,62,22
22,68,22
26,71,18
19,71,24
20,56,24
32,65,18
16,59,33
25,65,22
26,58,33
29,63,15
18,68,23
27,66,25
24,68,22
26,63,28
22,60,26
27,66,22
21,68,21
22,70,19
12,73,26
14,79,25
20,71,13
24,57,21
27,74,22
23,63,19
18,60,19
21,63,23
24,73,28
13,60,31
17,71,12
13,65,16
16,73,16
14,73,15
21,62,22
15,68,19
23,67,23
14,69,18
23,70,18
14,74,12
15,69,26
20,60,16
30,53,20
15,57,20
18,65,13
20,72,21
18,65,18
22,69,25
23,57,20
20,58,25
18,68,18
21,59,26
25,64,16
26,68,16
22,59,21
22,65,23
34,55,19
21,63,22
17,74,21
17,80,16
20,60,23
17,54,29
16,70,22
20,66,20
28,75,18
19,68,19
18,70,19
19,61,20
34,55,20
20,63,22
25,62,20
25,64,23
17,68,29
15,79,22
25,58,19
20,61,20
31,52,21
12,69,27
27,49,28
26,59,16
26,65,22
14,65,24
17,70,25
23,76,20
25,66,19
21,73,18
21,66,21
22,63,26
27,59,19
17,70,23
26,68,15
18,54,24
19,64,28
19,68,21
24,62,25
17,67,26
13,65,17
24,58,20
23,67,18
19,68,18
18,57,23
20,65,13
17,74,16
19,69,16
22,68,17
12,67,18
24,58,17
32,59,20
21,63,29
17,75,24
16,69,15
15,60,20
22,62,22
21,63,23
6,64,31
26,67,19
18,54,18
20,63,13
18,52,16
19,63,18
21,72,15
15,68,20
24,63,20
16,73,21
23,65,13
26,51,25
24,60,24
17,55,25
19,71,18
21,77,20
22,69,14
22,69,22
22,61,18
19,65,19
23,68,26
19,59,21
21,76,16
20,64,23
18,64,24
27,67,17
16,62,32
15,64,17
22,59,23
22,70,18
22,70,18
19,63,25
18,64,24
20,68,17
17,60,19
26,63,18
14,71,16
25,70,15
17,72,24
25,60,22
28,59,20
19,65,25
18,70,19
22,58,22
21,66,14
16,67,22
18,64,20
21,59,29
16,69,16
19,73,16
18,67,20
11,61,19
29,63,13
23,67,23
25,63,25
19,64,23
16,65,18
23,66,18
28,66,22
18,64,35
17,64,21
30,63,19
16,72,22
27,59,15
21,64,19
22,71,21
23,56,25
16,60,25
18,60,20
22,63,14
19,63,15
20,63,24
28,59,20
22,63,31
26,69,18
26,63,29
14,71,22
22,64,15
19,66,21
23,57,22
22,57,23
20,60,21
14,69,15
24,62,20
20,65,20
24,63,18
20,64,24
22,61,22
22,70,22
20,69,22
16,60,21
18,61,14
20,87,19
17,73,22
14,73,20
18,64,21
21,65,18
24,67,21
17,63,22
20,64,14
20,65,22
12,74,12
23,59,17
17,65,18
16,69,21
18,66,17
14,66,26
18,64,22
14,65,11
29,63,10
30,62,20
13,63,13
20,62,19
11,66,22
24,60,22
13,66,21
29,71,19
15,79,19
23,56,18
20,59,24
14,60,20
23,66,21
27,56,23
25,60,20
15,71,21
18,63,23
12,73,19
15,69,23
13,73,17
22,63,18
17,63,17
24,72,14
22,53,21
25,65,15
17,57,22
21,56,23
15,65,18
17,62,20
11,68,20
16,61,15
24,55,13
19,57,22
25,62,14
13,73,14
22,66,21
18,55,23
21,65,20
13,62,27
20,61,16
21,70,17
12,62,13
26,66,21
15,56,25
18,70,16
26,63,19
16,67,22
22,65,18
18,80,11
21,56,19
15,62,12
28,65,17
21,69,18
20,67,21
20,61,24
24,64,28
16,61,24
24,62,23
15,63,23
28,67,20
26,77,22
20,73,21
20,61,21
23,63,15
24,60,20
27,66,20
27,54,27
25,64,32
19,74,17
28,68,19
22,71,22
23,58,34
34,69,16
24,70,28
19,71,22
18,68,29
26,68,18
26,68,17
23,58,31
18,62,24
31,62,17
23,58,21
21,71,18
23,63,21
25,66,25
23,61,26
13,70,34
25,67,19
22,66,18
31,67,23
30,70,21
18,78,27
24,66,28
29,71,24
25,60,25
20,68,20
24,66,21
25,59,24
18,65,23
27,69,23
28,63,27
22,68,26
30,56,32
21,68,28
23,71,19
18,70,21
21,64,21
29,59,21
21,74,21
24,69,24
22,72,23
12,69,25
31,60,18
23,58,27
19,67,24
27,72,18
30,60,22
19,69,29
21,67,21
26,60,27
22,78,15
19,68,17
32,59,23
20,67,25
26,64,25
17,76,23
28,68,22
21,70,25
27,66,20
17,66,26
19,63,27
27,63,23
18,71,26
15,69,29
25,58,23
18,54,18
23,57,28
22,62,20
24,56,21
18,59,24
26,62,17
25,69,19
26,54,27
17,64,21
24,70,16
21,60,22
20,73,21
14,66,19
17,73,21
26,62,28
26,65,19
27,63,13
31,64,25
31,63,29
25,55,33
18,72,24
31,60,18
25,58,27
25,61,31
23,66,27
29,72,16
20,65,28
25,60,33
21,57,22
23,64,22
22,64,25
24,59,26
26,59,22
18,72,31
20,65,23
29,56,14
21,62,31
29,66,17
30,68,23
26,58,18
26,62,23
22,82,19
19,66,26
21,66,25
21,60,34
26,64,17
26,64,24
20,66,15
29,61,30
26,72,21
26,65,21
28,67,28
27,58,26
21,55,35
27,67,25
29,71,17
26,64,26
21,56,36
33,63,30
24,71,24
25,63,29
15,64,27
28,69,20
30,57,27
27,64,23
26,56,26
26,67,28
22,62,24
29,70,21
29,55,30
18,76,23
22,73,20
29,61,26
23,72,22
25,73,22
21,73,23
30,63,28
22,65,29
23,60,28
22,72,26
23,62,28
15,65,22
17,72,27
18,63,21
29,64,21
26,59,28
21,54,22
18,58,23
17,68,22
20,67,25
21,70,20
23,50,29
12,68,24
17,76,14
24,68,19
24,62,18
24,67,19
17,74,15
20,62,22
24,72,14
22,62,27
23,60,12
35,65,12
19,74,28
25,58,23
20,66,30
22,68,26
24,67,23
18,64,31
21,68,15
28,60,27
28,58,23
23,67,26
31,55,21
14,71,25
25,69,21
24,53,22
19,70,21
22,63,25
17,72,19
22,54,25
21,72,23
21,66,23
19,73,21
23,69,20
20,63,20
15,65,23
19,56,23
23,58,18
16,55,33
16,64,16
13,73,13
15,62,17
18,67,17
16,60,17
19,60,13
18,60,21
17,61,13
14,61,23
13,70,10
21,59,17
20,64,20
13,72,18
29,63,11
24,65,27
18,67,15
18,59,15
19,69,24
15,69,24
20,60,17
19,66,17
14,67,22
27,58,13
25,62,18
17,62,21
13,71,16
25,61,15
18,63,25
16,69,21
19,63,13
22,57,18
25,57,22
22,54,18
22,58,23
20,58,27
30,56,21
23,62,26
22,65,26
20,67,19
23,58,21
24,61,27
18,60,28
16,51,19
23,48,16
20,62,17
25,69,17
27,71,21
31,57,22
19,62,24
28,59,21
25,70,22
19,56,22
19,68,24
24,72,20
21,64,22
23,64,17
24,60,20
35,51,17
22,76,26
16,61,28
22,74,21
20,55,32
23,57,19
17,68,28
24,65,18
23,47,25
22,62,23
29,76,14
26,73,23
24,67,26
24,74,27
19,68,26
22,73,21
13,60,30
23,57,29
24,72,18
23,66,17
21,67,28
17,61,23
13,60,22
19,71,18
18,66,15
16,72,15
20,70,14
21,68,19
18,66,24
16,69,21
15,61,26
19,65,23
14,71,9
16,57,21
22,63,15
17,77,13
21,56,24
23,65,23
15,69,18
16,66,16
24,54,21
17,71,17
29,65,17
21,60,24
18,63,21
16,71,22
27,70,16
19,62,19
21,64,21
26,67,14
18,63,22
20,74,21
23,71,18
14,64,18
19,73,23
18,63,16
16,63,20
19,63,16
19,64,19
23,55,28
21,65,19
24,63,25
21,64,18
29,57,24
21,61,24
17,72,22
25,66,24
26,57,19
20,61,25
18,61,20
15,67,25
15,74,23
27,63,17
11,66,21
10,75,18
12,73,10
19,57,17
15,72,13
18,58,25
20,77,11
16,57,24
14,60,17
20,67,10
23,63,22
24,72,13
21,59,19
22,62,20
20,60,15
17,74,17
22,69,21
27,67,21
15,75,28
19,60,23
18,61,22
16,68,17
21,61,18
20,75,16
23,76,11
30,53,27
21,65,20
23,53,25
23,70,19
30,55,17
31,71,23
31,59,26
22,62,24
26,62,22
30,56,27
23,63,26
28,66,21
21,67,28
33,59,21
22,68,26
16,71,23
21,69,20
22,71,32
25,67,23
11,67,28
32,56,20
26,67,20
23,71,28
22,59,25
21,69,23
24,65,24
18,68,23
28,57,27
26,73,20
28,52,21
17,64,23
13,69,32
18,61,18
27,62,26
15,65,22
25,72,20
15,71,21
24,66,21
18,53,30
21,56,27
19,68,20
15,66,17
26,70,17
14,63,20
22,67,14
19,59,21
21,58,26
33,55,15
20,67,22
19,67,22
26,63,22
19,61,25
27,57,21
23,60,19
27,62,14
28,66,21
18,53,25
29,71,17
24,62,25
21,69,18
15,72,16
19,67,26
35,63,20
17,77,26
20,68,25
25,67,25
22,66,28
18,57,28
29,66,17
28,58,20
21,68,25
24,60,24
22,65,24
23,64,29
13,72,24
25,69,14
12,68,30
20,64,19
17,70,20
19,68,15
29,58,21
21,68,26
22,59,21
17,62,23
23,70,21
22,70,18
26,58,20
18,61,26
12,73,23
20,69,25
15,72,21
17,75,14
20,61,17
19,70,15
28,63,18
13,65,23
22,56,23
33,55,20
24,66,16
27,75,18
19,68,25
19,72,22
26,60,24
35,55,23
20,55,23
25,66,26
23,68,17
19,67,23
24,60,24
21,60,25
15,69,25
25,72,21
23,53,22
20,59,26
20,65,22
34,65,17
24,68,21
17,67,27
21,65,23
22,68,18
23,61,25
17,65,21
20,63,19
23,60,28
17,65,19
24,66,25
32,66,20
17,54,28
16,72,27
17,73,18
19,75,18
20,61,25
25,57,21
13,63,16
18,68,17
21,70,16
30,57,23
25,77,12
14,73,24
23,59,20
28,59,28
28,57,23
18,70,27
24,68,29
16,68,18
15,65,21
23,69,20
29,60,17
29,56,20
24,61,22
22,76,25
16,69,27
32,65,15
23,47,37
29,51,20
23,71,26
19,69,28
21,66,19
21,59,28
18,72,16
19,59,20
20,74,18
18,54,24
18,65,22
17,73,15
32,62,13
20,77,24
26,69,26
30,65,19
26,65,28
14,63,33
19,65,23
30,53,20
19,64,25
25,77,13
27,66,25
28,68,26
18,64,19
21,69,23
18,65,22
25,62,22
17,60,29
26,70,21
18,62,27
14,61,30
20,59,14
22,61,20
20,62,26
21,59,20
21,61,23
21,72,15
30,74,15
20,65,22
22,67,23
23,60,23
25,60,19
17,65,25
16,70,23
26,67,15
33,52,18
25,70,16
22,73,22
23,62,24
28,61,28
25,64,22
28,59,25
16,66,29
16,64,19
15,70,21
25,59,21
21,67,26
22,66,25
20,61,18
20,68,22
26,55,19
23,62,22
27,68,21
28,64,24
22,59,21
14,79,18
21,66,25
20,61,19
25,63,17
26,63,21
27,64,22
29,58,28
24,64,21
35,66,25
31,60,29
20,68,29
28,65,22
26,57,35
28,53,28
29,58,25
16,68,29
24,71,20
21,66,23
23,69,24
15,68,25
18,71,20
24,71,25
28,64,22
26,56,23
20,61,27
18,76,22
17,73,14
26,61,24
18,65,30
27,69,18
19,65,30
21,62,20
27,72,17
16,71,26
29,74,20
21,61,22
26,66,23
30,64,21
26,51,25
23,64,14
18,69,23
12,74,26
25,55,16
31,66,18
30,65,26
22,68,28
24,58,27
22,56,28
24,50,19
21,61,29
27,63,26
23,65,33
30,66,18
24,59,26
17,63,29
22,63,23
25,63,18
24,58,24
28,65,19
23,66,24
23,68,24
25,70,32
14,72,22
20,67,28
16,64,23
14,68,28
22,67,15
21,56,19
19,72,16
23,75,18
24,60,26
23,68,23
27,62,21
16,65,24
18,71,22
26,67,18
23,73,21
16,70,24
17,58,18
15,61,20
28,66,15
16,60,13
21,50,25
19,70,16
19,54,32
16,67,21
