"add","shift","delete"
17,81,18
14,88,13
16,77,14
9,76,16
12,94,13
16,76,16
12,76,12
26,69,11
13,77,13
17,81,19
10,81,17
11,82,12
13,82,14
11,82,13
22,76,9
19,76,18
18,67,18
15,83,21
10,78,15
21,87,13
13,71,24
13,88,12
11,85,11
15,85,22
21,82,8
16,91,17
13,91,14
13,91,7
10,85,17
19,75,16
13,88,14
13,81,16
10,84,12
9,86,13
18,83,5
16,84,12
14,93,19
16,86,15
17,77,21
12,73,12
12,84,13
18,82,12
29,64,20
10,102,15
11,97,20
11,86,13
11,86,17
10,89,6
18,79,15
12,90,15
18,91,11
11,84,17
20,87,14
13,91,17
16,76,12
12,96,15
9,89,18
23,92,12
6,92,17
17,76,13
10,96,12
7,81,16
8,83,12
16,88,7
10,80,18
8,84,11
12,83,10
13,81,9
9,91,9
12,75,10
11,90,15
6,92,10
7,77,6
13,72,8
15,80,9
11,80,12
12,73,15
13,75,15
8,74,11
15,70,11
14,85,10
22,81,7
15,87,14
24,82,15
11,78,23
7,82,17
12,88,14
11,92,12
19,85,12
15,80,19
13,78,10
12,81,17
11,85,11
14,79,13
11,87,8
11,96,11
22,69,19
16,82,12
12,75,14
11,97,16
20,81,13
13,95,10
24,92,16
14,92,11
11,88,24
13,73,21
10,89,11
7,72,13
11,82,13
12,81,10
12,86,7
8,85,9
10,85,12
14,82,12
13,82,6
14,77,15
17,81,12
18,76,13
11,89,15
14,88,16
15,78,10
12,77,24
10,88,14
9,78,14
15,71,15
8,95,13
11,86,8
12,84,7
6,79,11
11,85,9
10,89,10
7,90,9
10,81,8
13,73,10
16,74,13
18,87,17
21,92,7
12,89,17
13,73,14
12,92,15
10,79,18
8,95,12
14,89,13
13,83,11
13,94,7
12,98,15
10,83,18
13,76,16
13,69,8
15,74,10
12,86,12
10,80,9
10,76,16
19,86,7
12,83,16
16,72,15
15,81,13
11,62,14
16,77,14
12,77,20
17,87,9
15,75,15
17,81,12
10,77,21
13,77,10
10,76,16
12,73,11
14,78,13
15,75,14
12,80,12
9,84,18
12,83,12
10,91,6
8,89,8
6,85,15
8,81,11
16,79,7
10,85,12
4,88,7
5,96,3
9,89,9
11,86,15
13,83,8
13,81,8
20,75,6
10,80,14
15,82,13
16,90,16
16,79,17
12,82,14
8,83,15
12,89,8
12,87,12
11,95,12
11,82,14
11,72,14
10,89,8
11,94,13
17,85,8
16,89,9
14,81,17
10,90,14
13,86,12
10,89,12
12,80,17
11,67,13
13,79,11
12,68,11
10,90,9
14,78,11
8,87,17
13,83,10
9,84,13
10,86,9
5,93,10
12,90,6
4,77,11
5,77,6
8,87,9
13,76,9
13,71,8
17,81,10
16,77,9
7,81,15
8,79,10
11,79,15
14,77,9
15,76,12
8,88,5
12,91,12
10,86,10
13,76,15
15,94,14
12,93,13
11,77,15
10,81,15
12,93,7
16,77,15
11,83,11
10,79,11
11,88,10
12,88,11
9,86,9
17,86,11
15,87,12
18,87,14
13,85,16
14,84,14
13,95,10
12,82,11
14,69,18
7,88,13
14,85,5
10,85,16
13,70,11
17,94,9
12,85,15
10,80,17
13,76,16
11,93,15
9,83,10
11,91,14
15,84,11
19,86,9
9,84,17
8,81,17
13,94,10
14,68,8
8,86,13
13,80,10
8,88,11
15,71,5
12,76,17
18,85,13
18,86,9
18,82,20
17,75,13
10,80,12
18,74,23
10,88,13
12,76,11
15,86,10
17,92,15
12,80,19
13,86,8
6,87,18
16,88,7
8,84,22
16,78,9
13,87,12
10,79,14
11,96,10
13,80,14
5,82,15
13,77,13
14,74,12
18,82,8
5,72,13
15,78,12
13,83,12
12,84,11
13,82,14
13,81,9
9,86,14
8,83,13
11,81,10
7,100,9
13,84,11
15,80,13
11,86,15
19,79,10
12,82,11
13,88,11
10,90,12
15,71,14
10,84,10
18,78,12
18,67,15
11,96,15
11,93,11
16,78,12
14,78,18
21,81,12
12,79,18
18,85,15
21,74,18
23,96,15
21,91,18
11,95,21
17,76,24
10,89,11
8,86,15
18,67,14
12,89,13
10,79,10
14,62,14
12,79,13
16,69,10
18,76,12
14,70,19
15,76,19
12,80,18
16,87,12
12,78,15
14,75,15
10,88,14
16,80,7
11,82,17
10,82,10
11,82,13
15,79,11
15,84,12
10,79,17
17,78,11
10,72,19
9,93,7
19,93,6
14,93,16
18,81,15
12,81,17
13,87,14
9,79,20
10,86,7
12,86,10
12,82,15
13,85,10
12,77,14
13,86,7
16,82,10
18,92,14
18,81,14
15,94,17
16,86,17
13,76,21
12,85,15
16,82,18
7,85,17
11,79,9
7,78,13
15,85,8
12,83,10
11,74,11
9,87,9
10,89,16
5,81,10
5,77,5
13,63,7
17,76,10
15,77,5
14,79,13
10,89,17
16,93,10
12,84,9
13,79,20
10,74,12
12,85,15
11,84,10
9,87,14
9,84,10
8,83,10
14,71,12
10,93,10
11,86,10
15,79,10
20,79,16
9,93,11
15,76,14
15,88,12
8,79,11
9,91,15
14,78,12
8,83,13
10,88,9
12,85,12
11,88,7
18,91,12
11,82,15
17,74,9
15,86,14
9,77,20
10,76,9
16,71,16
18,79,11
7,90,16
10,82,14
11,86,9
11,86,12
11,80,12
9,90,12
5,83,11
9,77,6
13,78,6
19,77,10
16,92,12
14,89,15
18,90,17
9,91,20
6,80,11
16,76,12
17,84,13
10,70,14
15,83,12
9,74,12
21,82,7
16,86,23
13,82,20
12,83,9
13,87,9
14,80,12
9,89,18
9,87,11
12,77,13
19,83,9
15,78,18
7,68,13
8,80,15
8,81,8
9,90,4
12,76,8
9,77,11
12,71,15
12,85,6
25,91,11
15,87,15
14,95,19
16,83,11
14,74,24
10,72,10
10,70,19
9,83,13
9,71,8
13,78,12
24,94,5
17,77,14
7,82,14
13,81,18
9,83,11
14,82,8
12,94,16
10,87,13
16,94,3
9,95,14
17,87,6
15,86,18
16,79,16
12,78,20
15,87,12
19,90,16
14,85,14
17,93,11
16,92,13
11,96,16
11,80,15
15,91,17
13,83,13
18,96,17
12,83,12
17,74,16
13,81,14
9,89,9
20,91,17
12,86,15
15,80,12
16,85,16
11,79,21
13,77,14
16,90,14
11,79,10
12,84,17
10,66,15
9,87,13
18,69,8
14,75,10
7,85,15
11,79,14
9,83,13
10,81,4
8,82,13
9,79,8
16,87,6
7,84,14
14,76,7
12,78,12
11,85,11
11,78,18
15,73,12
11,82,13
10,70,13
10,83,10
10,82,7
15,93,8
19,76,12
8,91,14
11,85,12
8,74,17
8,81,9
10,86,9
10,78,7
15,93,11
19,81,9
17,88,12
9,96,19
16,80,14
16,72,14
22,75,17
11,79,19
12,86,19
13,71,11
18,80,13
20,77,12
8,87,17
15,96,16
20,73,12
20,78,16
19,68,15
14,78,20
10,84,15
6,82,16
13,80,12
15,76,10
15,72,18
14,84,11
11,78,16
15,83,15
12,78,11
11,97,7
11,96,10
16,74,17
11,78,18
19,86,11
17,81,12
14,87,20
9,72,17
14,86,14
17,99,10
12,91,14
16,88,17
18,78,9
15,77,15
20,90,11
16,92,22
16,86,19
17,73,18
18,70,14
13,82,16
10,94,14
11,75,15
19,61,6
12,78,16
13,73,20
14,77,15
7,83,14
7,80,7
11,79,12
13,73,10
11,81,13
10,76,15
17,89,7
16,91,11
6,79,12
13,81,13
8,77,12
10,82,7
22,88,13
26,88,16
15,85,21
9,88,21
10,100,11
9,81,7
18,86,10
16,76,19
19,79,15
7,85,11
16,87,14
14,79,11
14,88,17
14,76,17
5,77,13
9,86,11
16,74,14
22,82,8
16,85,22
13,79,15
14,89,10
7,82,19
15,81,9
15,85,10
19,71,17
18,78,18
14,80,20
15,91,8
15,75,10
15,76,12
13,85,16
16,78,18
11,73,20
13,83,10
11,73,15
13,82,11
12,78,10
9,82,15
10,83,16
13,82,8
7,84,12
11,84,9
13,87,10
10,77,13
14,80,11
8,81,13
8,87,11
16,85,10
14,72,8
10,88,16
21,73,12
13,84,17
27,81,13
21,69,20
14,81,19
12,84,19
15,84,19
14,87,13
10,82,16
8,89,13
8,92,12
6,84,8
9,89,6
12,83,5
12,75,12
14,84,11
8,82,14
16,88,9
16,93,13
9,93,10
10,86,13
13,73,9
15,78,19
9,72,9
11,82,9
11,91,8
17,78,16
12,84,10
18,75,17
9,85,11
19,90,12
15,82,15
16,72,17
16,83,17
17,78,14
9,79,18
7,74,10
6,100,8
17,72,10
16,87,15
18,83,17
12,79,12
14,85,11
8,75,13
12,89,10
10,90,13
12,85,13
10,79,15
11,77,17
13,80,13
12,85,8
7,80,13
9,77,14
18,73,6
16,76,11
15,88,8
20,81,11
14,86,20
17,80,25
12,77,17
12,86,15
11,79,9
12,93,13
18,77,11
10,72,19
17,74,13
8,82,14
11,83,7
17,84,14
11,92,16
9,84,9
11,77,10
12,78,9
12,73,15
20,86,9
23,75,15
15,73,11
12,93,16
23,71,18
16,84,20
12,69,15
16,83,15
12,79,18
12,79,11
18,84,11
21,89,19
17,77,16
17,93,16
18,101,16
18,82,17
15,83,21
23,84,16
15,76,18
12,86,19
11,72,23
14,82,12
6,77,16
13,92,8
12,85,10
14,86,15
11,82,10
16,85,15
11,91,11
14,80,11
11,80,14
11,84,15
12,86,18
13,86,7
8,79,17
16,87,11
7,93,11
7,91,9
10,86,8
15,87,11
17,83,9
8,82,14
8,75,17
8,79,12
6,71,12
11,76,6
11,79,8
11,91,11
7,75,8
21,78,9
14,88,13
16,84,15
18,77,13
12,89,15
10,84,11
13,76,13
17,82,12
10,80,12
17,83,16
8,87,16
12,86,8
8,80,14
15,80,11
6,82,10
15,89,12
13,90,15
13,77,12
11,82,10
5,84,11
16,95,13
11,78,12
10,79,8
14,88,13
9,92,8
11,73,11
17,87,16
18,87,7
16,83,11
10,80,20
12,85,13
8,92,12
13,96,11
12,79,16
10,90,9
12,92,10
5,82,12
16,77,8
17,81,15
17,71,17
9,87,17
10,78,13
11,92,5
16,90,12
22,80,8
13,92,21
18,97,16
10,81,17
20,82,9
12,91,19
11,92,16
12,83,14
11,79,16
12,86,6
12,95,17
17,84,12
8,90,9
15,78,6
13,74,20
14,79,10
11,80,12
28,72,19
10,92,15
9,94,17
10,82,10
5,87,11
11,75,14
4,83,14
21,74,7
13,80,16
14,89,10
13,88,15
19,85,9
10,77,22
14,77,14
10,87,13
11,75,14
11,62,10
10,71,8
15,85,9
16,81,11
11,80,12
20,76,15
15,85,15
12,73,16
13,83,14
13,93,10
13,83,15
10,90,9
8,84,16
13,82,13
4,83,9
11,85,7
12,81,7
10,74,12
14,77,10
8,86,16
8,77,10
11,80,8
7,83,12
11,78,8
11,96,3
10,85,13
9,94,9
8,80,9
9,85,12
16,92,13
10,76,11
10,80,9
21,75,12
20,75,18
25,71,16
19,66,20
20,65,21
10,93,17
14,76,19
12,83,15
18,91,14
14,81,7
12,73,16
13,84,14
17,76,13
14,86,12
14,88,18
11,91,17
9,79,12
9,84,15
12,78,11
10,90,10
4,78,10
16,70,7
13,77,17
9,86,13
9,78,11
12,94,7
14,81,8
12,77,14
10,88,9
16,81,11
13,90,9
13,82,18
11,83,16
10,76,7
12,78,11
14,85,11
8,95,10
8,83,10
11,73,12
22,80,13
17,89,16
15,79,14
10,91,13
5,73,15
13,77,8
18,90,11
9,93,11
13,82,11
19,65,20
14,78,13
9,78,13
12,85,14
12,83,10
12,76,15
15,87,8
13,95,9
21,87,13
14,79,16
16,82,20
12,87,13
15,91,18
11,96,13
8,86,15
14,82,6
14,67,17
7,83,12
13,82,11
8,70,10
16,79,10
12,85,8
11,90,17
7,86,12
17,69,15
14,86,6
14,81,15
27,85,9
21,81,20
17,81,19
20,83,27
16,88,18
11,93,16
11,91,20
16,90,10
13,80,12
17,74,17
9,92,16
10,84,11
16,86,10
12,70,15
14,75,15
11,84,14
13,88,10
14,93,9
13,87,21
16,76,14
14,81,13
7,91,12
18,75,14
7,85,14
13,81,13
19,78,11
9,81,16
16,83,10
14,88,10
11,82,14
12,84,14
15,79,12
20,70,12
19,87,10
18,84,15
17,74,18
25,77,13
22,77,16
10,97,24
15,72,25
22,71,18
18,86,19
13,69,18
14,70,16
14,74,17
18,81,13
15,86,17
12,68,18
5,84,15
16,75,13
11,81,14
14,83,7
18,82,12
9,92,14
12,80,14
14,78,15
11,94,19
7,86,15
13,87,11
10,89,8
11,97,7
11,82,10
8,88,16
12,81,7
12,82,6
11,86,14
10,88,12
14,76,10
8,82,16
13,79,11
14,95,12
15,89,13
8,85,11
12,81,6
14,79,17
8,84,13
18,81,6
11,84,12
14,84,12
12,86,13
9,91,12
7,73,10
10,83,13
16,89,9
16,79,8
17,90,9
12,83,23
8,90,12
10,84,12
13,82,14
9,85,9
13,75,13
18,75,6
16,72,16
10,89,11
11,89,9
15,91,14
14,74,21
10,76,11
15,74,19
16,87,15
13,89,9
16,72,13
10,73,11
8,97,15
16,85,12
17,93,9
10,78,19
18,71,15
12,79,23
11,79,9
12,89,8
12,84,12
16,82,10
15,72,12
13,75,18
12,76,14
12,93,12
19,83,10
16,86,19
12,71,16
15,94,11
14,82,18
17,79,14
14,74,16
14,82,17
11,83,12
10,89,12
16,69,16
12,88,12
12,95,10
15,94,8
12,86,10
15,78,15
12,84,19
11,90,14
12,83,9
9,79,13
9,80,11
10,81,13
15,87,8
10,80,13
16,90,10
14,80,19
13,79,14
9,91,8
7,79,11
10,73,12
11,85,11
11,78,11
8,76,10
14,73,9
15,76,14
13,79,9
10,105,9
14,78,17
15,76,13
8,85,14
14,88,11
11,83,9
9,89,10
6,84,10
9,78,11
17,78,11
14,72,17
19,79,11
18,74,21
7,83,14
16,85,7
19,86,16
10,75,14
13,79,16
11,80,11
17,87,13
19,87,17
15,74,17
16,78,16
16,78,18
14,87,10
11,79,11
10,84,16
18,84,11
17,95,14
13,93,11
16,92,12
11,86,18
11,97,14
7,83,12
11,80,8
9,83,10
14,92,13
13,81,10
13,77,14
11,72,15
18,94,8
10,95,9
10,83,16
14,90,10
14,81,16
12,85,10
12,92,10
10,86,16
13,97,13
12,80,18
12,98,16
18,84,12
9,91,11
10,99,14
10,93,11
12,74,8
11,95,7
15,88,13
13,71,20
12,84,14
14,90,10
17,75,18
16,84,11
10,75,17
9,82,14
7,86,7
6,82,7
11,86,11
15,75,13
8,95,12
14,80,14
15,80,11
15,76,10
18,80,13
18,75,16
15,74,13
13,84,14
17,85,17
15,80,16
10,71,15
10,81,10
22,72,13
18,79,12
14,88,12
14,80,14
16,85,16
19,73,23
18,90,13
14,81,18
13,90,21
14,82,14
9,91,11
8,95,9
17,82,13
8,85,12
15,83,15
11,73,20
6,86,12
16,90,10
9,92,11
10,92,7
13,80,10
7,92,14
12,82,11
11,91,10
10,73,15
10,82,7
12,75,8
17,77,10
20,78,12
16,75,16
13,95,9
15,81,24
9,80,15
12,74,14
11,82,4
17,90,15
13,75,16
13,90,11
15,81,12
16,80,18
16,75,16
17,74,15
15,92,15
11,79,17
19,86,11
17,77,13
13,80,22
11,87,18
17,85,11
11,86,17
12,83,9
8,86,15
15,80,14
14,75,14
12,78,16
14,92,14
13,71,15
14,75,7
15,75,14
6,78,13
14,68,10
13,77,12
14,80,10
8,84,14
15,91,8
6,76,16
10,84,11
9,84,10
16,89,6
16,88,8
13,83,17
9,79,16
10,84,13
12,88,10
16,89,9
8,78,15
18,78,8
17,81,9
14,79,19
13,68,13
22,75,14
10,80,21
17,79,12
21,91,8
20,88,17
13,96,18
9,80,19
20,88,10
12,75,19
8,88,19
16,90,6
20,84,15
13,85,23
9,82,11
15,70,13
11,79,17
14,81,17
12,79,12
7,74,11
16,92,6
13,66,19
12,79,13
9,85,10
13,85,9
13,94,12
21,76,12
6,101,17
12,91,11
11,86,11
7,89,14
16,97,12
6,84,13
8,90,10
16,83,8
9,94,13
11,87,12
10,92,8
12,78,12
10,81,12
13,92,7
9,83,10
11,81,14
5,79,14
14,77,6
11,79,8
12,81,8
13,79,14
10,84,13
14,84,9
5,88,10
15,77,8
18,69,10
10,80,19
12,72,10
9,74,16
11,73,13
11,86,12
16,75,7
11,82,14
18,93,12
11,78,16
10,82,10
9,75,17
15,97,12
17,85,6
17,91,15
16,80,15
14,87,10
10,89,16
14,87,12
17,79,12
13,86,14
17,89,10
21,88,15
11,91,15
9,85,24
13,84,10
18,88,15
9,75,21
12,89,10
7,74,14
18,86,8
7,72,18
8,85,14
11,76,5
6,77,9
7,73,14
14,84,6
9,80,10
7,95,5
14,85,8
16,77,11
14,77,16
9,90,12
8,93,11
5,70,11
12,74,9
16,74,8
17,86,17
15,85,10
7,97,14
16,80,6
8,100,14
7,81,15
15,86,12
15,81,11
11,79,12
10,78,17
10,85,12
14,83,9
8,84,17
9,82,8
18,81,6
13,90,9
7,85,12
17,87,13
23,92,12
12,75,16
13,85,15
13,85,19
17,94,8
14,94,13
16,73,14
10,83,18
18,97,16
17,94,13
13,77,15
13,76,20
8,78,17
9,79,11
7,89,11
16,80,11
14,79,11
17,77,11
16,82,12
10,69,15
15,79,12
15,79,13
17,84,15
5,88,11
15,77,17
11,79,15
9,82,12
10,81,9
10,82,9
13,87,13
14,87,9
12,79,17
5,83,14
16,81,9
4,87,8
10,80,11
13,87,6
9,78,17
6,88,6
13,80,9
13,85,9
4,85,15
15,70,7
12,86,13
13,87,8
17,86,13
13,84,9
9,93,18
9,91,10
16,92,11
10,83,15
12,81,8
8,75,16
12,90,9
13,79,10
11,90,13
8,86,8
15,80,11
17,80,9
15,85,15
10,91,11
10,76,15
13,65,16
12,75,14
11,84,10
18,87,12
14,87,12
6,87,15
10,76,10
19,82,8
17,82,17
9,82,15
9,89,11
8,79,17
18,70,8
16,84,15
10,85,13
9,91,13
8,73,11
7,78,11
10,87,11
12,89,6
15,81,12
14,73,17
7,77,9
14,76,11
15,76,7
19,81,10
13,87,25
21,90,13
13,80,19
21,85,9
8,84,15
14,82,13
9,69,12
8,89,12
15,70,11
8,82,15
16,78,10
11,82,7
7,87,14
18,81,13
17,82,14
15,84,18
14,79,15
8,94,12
10,86,13
11,89,16
7,92,14
12,77,8
6,87,4
13,76,10
15,94,11
13,92,12
20,87,14
19,83,13
14,71,16
12,89,16
15,105,8
15,87,13
11,82,13
17,85,18
22,85,22
21,93,15
13,81,13
15,79,16
18,75,13
14,81,16
15,74,17
15,90,21
23,79,16
15,87,11
11,83,15
15,95,23
10,83,18
14,86,11
17,83,13
18,80,17
16,83,18
13,86,13
16,86,11
18,98,17
16,77,21
17,81,13
12,83,17
13,89,12
12,76,17
16,85,15
9,77,15
9,86,16
9,96,8
10,82,11
9,81,10
6,80,14
16,80,6
18,74,9
11,77,15
17,78,12
16,84,14
11,89,12
19,88,16
13,70,15
11,77,12
15,85,16
19,89,9
11,91,17
15,88,16
12,86,19
7,80,10
13,82,10
7,86,14
14,80,10
13,91,7
15,91,10
8,90,8
16,94,11
11,86,19
18,90,13
16,73,16
8,86,12
13,87,15
13,86,15
15,86,12
10,101,10
15,95,14
10,80,14
12,89,15
13,100,13
18,77,15
11,80,11
19,84,14
9,71,17
17,89,10
11,87,12
15,89,9
9,84,17
11,80,15
10,81,11
15,70,16
11,84,12
13,93,13
13,82,13
12,88,10
14,83,12
12,91,17
15,90,12
16,83,10
13,86,11
14,72,15
11,75,11
9,74,12
23,77,10
12,82,15
5,87,11
15,85,10
14,83,20
20,74,13
15,78,15
20,81,10
16,90,15
16,81,12
24,73,20
19,78,13
18,88,16
22,88,20
14,74,29
10,93,15
16,85,19
16,76,19
16,90,15
20,75,16
12,71,18
12,83,11
6,79,17
9,95,13
10,88,9
11,84,12
11,75,16
12,84,10
17,87,7
12,87,19
13,90,11
11,82,10
13,76,17
11,84,8
16,78,13
15,87,13
13,76,15
20,84,10
12,77,23
13,89,15
11,92,12
12,90,12
11,88,12
13,94,9
22,76,16
18,75,21
10,92,12
17,89,15
9,91,14
11,82,11
14,66,18
13,83,13
19,82,13
7,75,12
13,81,9
16,90,10
12,87,20
14,88,10
18,82,16
22,82,11
18,84,15
17,91,13
9,89,23
13,67,21
12,75,11
8,89,12
12,79,11
12,80,14
10,93,11
12,73,15
19,92,8
5,85,15
12,75,13
12,63,18
13,69,8
10,81,16
11,92,11
6,84,6
14,86,7
12,83,11
10,72,8
17,79,13
16,96,19
10,80,14
13,73,12
11,79,13
12,84,11
6,97,11
10,86,6
8,95,10
8,92,12
15,79,11
15,86,8
13,86,6
7,83,16
12,93,7
18,94,11
12,99,11
14,83,13
16,90,15
11,101,11
14,87,10
11,95,9
14,77,19
10,80,14
12,77,14
13,73,17
14,85,8
11,90,15
14,89,15
13,72,11
13,81,12
13,95,15
12,83,12
15,87,15
10,84,9
11,83,21
16,68,13
9,94,10
13,83,9
8,90,11
10,81,9
15,85,11
16,84,13
9,100,10
9,92,15
7,81,12
10,87,16
9,80,8
10,88,8
10,87,9
11,79,7
19,81,6
16,80,17
25,92,15
17,90,16
11,85,18
15,82,19
9,73,16
13,82,10
10,80,15
11,76,12
9,74,11
14,85,9
13,81,12
20,87,12
17,82,15
11,86,21
9,83,9
11,73,13
16,76,12
10,87,14
18,81,12
16,88,10
13,83,17
14,89,11
13,85,16
18,92,16
13,89,14
15,82,19
20,74,12
16,91,17
13,92,14
14,84,17
12,82,19
12,92,10
20,84,13
14,89,17
16,77,11
14,85,13
21,83,16
11,86,22
9,77,11
22,78,10
16,76,21
12,94,15
11,82,18
7,76,10
12,89,13
3,89,15
5,86,6
8,66,11
10,77,10
13,73,5
19,80,11
17,90,13
12,77,15
11,87,14
8,90,15
15,81,10
15,74,15
8,87,14
12,75,7
13,79,9
10,75,13
13,85,10
13,78,11
16,76,16
16,80,11
12,88,11
9,89,13
16,75,19
16,74,12
19,85,10
12,76,12
9,85,10
13,72,17
19,82,12
11,77,21
19,72,15
14,75,16
10,95,15
14,82,10
16,77,10
23,87,15
17,91,11
13,87,22
17,84,22
16,79,21
17,75,19
12,78,17
10,82,11
9,73,9
20,76,9
8,86,14
21,87,12
19,84,14
10,88,16
13,89,14
10,82,17
19,86,18
17,74,7
10,87,21
8,88,12
11,83,16
16,87,10
18,79,12
15,94,13
13,109,12
11,84,21
14,91,4
10,89,18
16,90,10
14,86,12
14,85,16
16,79,17
14,89,11
12,75,16
16,77,12
15,70,19
11,77,12
18,71,19
10,85,10
19,81,14
14,85,11
11,90,17
11,84,12
10,89,13
18,89,9
25,79,14
10,83,19
13,85,11
18,76,19
21,83,21
13,86,13
12,80,22
21,82,9
14,92,15
18,84,21
11,78,10
12,81,19
20,90,11
7,95,18
10,81,13
